Created-At;From-User;Text;Id;Sentimen
07/11/2022 07.56;?AR;Bener banget, sampe gue dipakein gelang sama staf yang di depan gate? pas scan tiket juga lucu banget bapaknya bilang “chukkae” ? first concert terus pelayanannya keren gitu jadi makin terharu dan bakal jadi kenangan yang gak bisa dilupain sih thank you DYANDRA https://t.co/hxBZBtjFi0;1,59E+18;Positif
07/11/2022 08.10;jungwoo;beneran i love dyandra. semua promotor tuh emang ada plus minusnya, cuma sejauh ini dyandra banyak plusnya. dimohon tds 2 standing ada QNnya biar jadi evaluasi kemarin??? @DyandraGlobal https://t.co/Y3BvLLft45;1,59E+18;Positif
07/11/2022 08.18;hello biaaa;in my opinion, dyandra udah bagus gitu buat ngadain concert kemaren. mulai dari ngadain tenda antrian, neobong, sama photobooth super cakep, terus stafnya juga gercep nanggepin apa yang diminta fans.. jadi menurut aku, gapapa giitu misal besok trejo tour ke sini yang bawa si dyandra;1,59E+18;Positif
07/11/2022 08.35;With Love ?;@DyandraGlobal finally i can reply this tweet after i fucked up :) Thank You Dyandra sorry for late. jujur, memang kamu perlu diapresiasi. bahwasanya konser itu bagus dan keren (sebelum insiden);1,59E+18;Positif
07/11/2022 08.39;With Love ?;@DyandraGlobal Terima kasih Dyandra konser kemarin itu keren. dan sepertinya after aku paham, ada beberapa hal yang ga sesuai sama apa yang kita mau dan we have to accept it. its oke, pelan-pelan kecewanya ini juga bakal tertata kok. terima kasih .;1,59E+18;Positif
07/11/2022 08.43;With Love ?;@DyandraGlobal i always ears, bahwasanya sedih kamu ga akan sendiri karena aku bakal temenin kamu, terima kasih Dyandra, terima kasih nct127, terima kasih kepolisian, terima kasih sijeuni day 1.... you best!!!! you always best dimataku....;1,59E+18;Positif
07/11/2022 08.50;??;staf dyandra cakep-cakep amat sebel ga sih mata gue malah salfok sama stafnya terus pada baik;1,59E+18;Positif
07/11/2022 09.02;rosy?;@suhpremacistJ ibu2 staf di holding area 3b yang alisnya badai love you full. bener2 deh sayang gitu, bapak2 3b jugag bestie gitu loh diajakin tos juga mau2 aja. thanks dyandra;1,59E+18;Positif
07/11/2022 09.04;teh shin;@nctzenbase setuju! kadang ada plus minusnya. cuman kalo diliat dari acara kemarin ya dyandra keren semua ??;1,59E+18;Positif
07/11/2022 09.05;OPEN JASTIP TIKET KONSER | Tata ? ????????;@nctzenbase setuju sih, meskipun emang banyak miss-miss hal kecil, di day 2 mereka nunjukin sekali kalo emang mereka seprofessional itu, apalagi semua stafnya super duper baik dan helpful?? top markotop sekarang dyandra ??;1,59E+18;Positif
07/11/2022 09.14;kim vero;@nctzenbase Aku juga pengin tetep dyandra lagi serius;1,59E+18;Positif
07/11/2022 09.16;dvna;@nctzenbase Setuju gitu gue!! Dyandra tuh sebenernya bagus tau cuma dia minus di QN aja, liat aja kemaren itu berapa banyak masalah yang ada pas the link tapi mereka tetep bisa selesain itu semua;1,59E+18;Positif
07/11/2022 09.16;claireredfield?;@nctzenbase Ternyata dyandra ga seburuk yang orang orang bilang, how they treat the artist and fans, next semoga beneran ada qn ya;1,59E+18;Positif
07/11/2022 09.20;FullSun?;@nctzenbase Setuju. Diliat dari yang kemaren dyandra udah oke kok, cuma kurangnya itu di QN aja. Semoga di next konser mereka adain QN biar makin tambah oke;1,59E+18;Positif
07/11/2022 09.21;Lauraa;@nctzenbase Setuju banget, berharap Tds 2 nanti itu yang bawa Dyandra, effort mereka juga gamain-main;1,59E+18;Positif
07/11/2022 09.22;??;@nctzenbase setuju, pas lihat langsung di konser day 2 kemaren kayak mereka beneran bagus banget, rapih, teratur juga, terlebih stafnya baik2 giitu mannered tuh paling utama. top gitu sih dyandra kemarin.;1,59E+18;Positif
07/11/2022 09.24;cc.;Yup bener,dyandra kurang cuma qn aja selebihnya udah bagus banget. Stage dan lighting yang mewah banget, photobooth dan fanlight yang bisa nyala, itu udah bagus banget. staf dan keamanan juga udah baik banget, apalagi di day 2 tambah persolin https://t.co/pLjBkdcI1s;1,59E+18;Positif
07/11/2022 09.25;Naje00?;@nctzenbase Gapapa dyandra lagi soalnya mereka emang bagus sih, awalnya misse juga ga mau yang day1 di bubarin karena dia bilang istirahat sebentar tapi polisinya bilang dibubarin aja. Nah untuk tds2 Gausah ada standing, seating aja semua biar aman dan nyaman.;1,59E+18;Positif
07/11/2022 09.25;fes suka jfb;Ya ada bergunanya juga ya ilmu event management gue. Overall Dyandra di Day 2 udah Oke;1,59E+18;Positif
07/11/2022 09.27;Chiaaa;RT @sunphilemoon: Yup bener,dyandra kurang cuma qn aja selebihnya udah bagus banget. Stage dan lighting yang mewah banget,;1,59E+18;Positif
07/11/2022 09.30;?;udah siap banget kalo dyandra umumin tds2;1,59E+18;Positif
07/11/2022 09.32;CHAA | 7DREAM;@nctzenbase selama mantengin konser dyandra, kurang nya biasanya di bagian antrian dan rusuh dorong2an, itupun sebenernya gak sepenuhnya salah promotor. kalau masalah service ke fans ataupun ke artis mereka jauh jauh lebih baik daripada si mecima.;1,59E+18;Positif
07/11/2022 09.37;Aya met KJW! ?;@nctzenbase dari awal mereka rapih gitu. cuma emang pas day 1 sempet agak heboh waktu mau masuk venue dorong dorongan menurutku itu bukan salah dyandra. over all, dyandra bagus gitu. tinggal kesadaran nctzen aja;1,59E+18;Positif
07/11/2022 09.37;lia ?;@nctzenbase setuju staf nya bener bener sebaik itu setiap ada break vcr pasti ditanya yang mau air siapa. and mereka asik banget ga nyangka aku ini menurut experience gue sendiri ya. semoga aja next kalo dyandra lagi bisa pertahanin kinerja yang kayak sekarang;1,59E+18;Positif
07/11/2022 09.38;ngikngok;@nctzenbase Ngeliat the link kemarin. Aku sih yes di bawa dyandra lagi! Soalnya stafnya bener bener seramah, sebaik itu kemarin ? please adain qn number biar orang gak dari tengah malem nginep yang bikin ada sedikit keharuman yang membuat pusing ?;1,59E+18;Positif
07/11/2022 09.42;sya :);kemarin day2 rapih teratur tertib gitu, stafnya baik ramah2 juga, tetep sebenernya balik lagi ke kitanya apapun promotornya, menurutku dyandra oke gitu kok kemarin? https://t.co/CsHekTPssJ;1,59E+18;Positif
07/11/2022 09.43;Brianna.;@nctzenbase Aku setuju gitu menurutku dyandra udah best banget sih;1,59E+18;Positif
07/11/2022 09.46;put;dyandra bener bener improved gitu ya, salut;1,59E+18;Positif
07/11/2022 09.52;louisa ?;Dulu ga percaya sama dyandra, tapi setelah kejadian the link kemaren, ngeliat dyandra ngambil tindakan yang tepat dari day 1 buat berentiin concert, day 2 missE mohon sampe sujud sujud dan konser bisa berjalan lancar, gue percayain dyandra buat bawa tds 2 ke indonesia. https://t.co/hRl8UIY2NX;1,59E+18;Positif
07/11/2022 09.53;nay PCD The Link?;@chaeromark Gue juga berharap gitu dyandra bawa tds2?ini mah beneran minusnya cuma di penonton?promotornya udah juara banget;1,59E+18;Positif
07/11/2022 09.54;see you nov haechan jaehyun |sunshine??;@nctzenbase Yup setuju, staf dyandra keren dan baik gitu kemarin, kurang tambah QN aja biar makin tertib. Bahkan pas konser day 1 udah dibubarkan sambil nunggu sijeuni yang lain pada keluar aku minta minum juga masih dicariin sama bapaknya ?;1,59E+18;Negatif
07/11/2022 09.54;nay PCD The Link?;@nctzenbase Gada qn pun sebenernya antrian tuh rapi gitu?pas mau masuk venue tuh barisan bener2 rapih ga grasak grusuk? dyandra udah bener2 total gitu bagusnya. Semoga tds2 dibawa dyandra lagi?;1,59E+18;Positif
07/11/2022 09.57;ursanemesis ???;@nctzenbase Tambah QN kayaknya lebih oke. Tapi secara keseluruhan menurutku Dyandra oke. stafnya banyak,sigap,ramah. Sering jalan2 buat mantau,kalo distanding ada yang duduk dia pantau&samperin tanya kondisi kita,ga over capacity, rajin bagiin minuman ?;1,59E+18;Positif
07/11/2022 10.00;song;@nctzenbase dyandra enak ngebawainnya udah tau sistem belinya dimana terus kayak gimana. dibandingin promotor lain harganya masih murah mulai 1jt( mungkin juga karna dapet banyak sponsor jadi murah);1,59E+18;Positif
07/11/2022 10.02;akun multi ape aje;Mau dyandra bawain ada qn juga kalo standing dan ada oknum2 yang usel2an buat usaha ke depan juga gimana? Qn cuma fungsi buat di antre doang kasarannya, waktu udah di venue dan penonton tetep brutal jug ga guna. Manifesting TDS all seating stage tinggi biar semua kebagian;1,59E+18;Negatif
07/11/2022 10.05;moonblahblah;@nctzenbase Iyaa tau staf nya juga pada baik2 gitu. Di twitter sama tiktok banyak yang cerita mereka di bantuin gitu sama staf dyandra. Cuma please pake qn aja biar lebih rapih;1,59E+18;Positif
07/11/2022 10.05;????;udah banyak yang bilang ini but i wanna give my thoughts too dan service dyandra emang bagus gitu ?? ada yang bisa ditingkatkan lagi kayak masalah queue number dan mekanisme photobooth2 disana bisa lebih efektif lagi but overall semua staf professional dan baik;1,59E+18;Positif
07/11/2022 10.07;dirah;Terus kita bangun kan jam setengah 5 langsung buka instagram nya dyandra buat liat release nya dan Alhamdulillah day 2 tetep lanjut. Kita rapih dan otw pas sampe sana ternyata jastip tiket gue belom dateng padahal janjinya jam 7 udah dateng,;1,59E+18;Positif
07/11/2022 10.09;Pis Love & Gawl;@nctzenbase Setuju, dyandra kemarin udah oke banget kok nilai nya 8.5 lah sisanya ya kurang dikit2 tapi so far mereka bagus dan staf nya juga nice nice gitu;1,59E+18;Positif
07/11/2022 10.11;?;@nctzenbase Setuju aja sih, dyandra oke kok gimana liat team mereka yang sigap kasih air ke gue padahal mereka lagi recording kesan pesan dari salah satu penonton, sigap juga kalo ada yang ga kuat langsung digotong, fasilitas yang disediain juga oke banget.;1,59E+18;Positif
07/11/2022 10.12;van.;Setuju dyandra tapi harus 3 hari https://t.co/HL5vw4E1ao;1,59E+18;Positif
07/11/2022 10.14;doyochi;@chickenjune25 Kemarin yang dari daerah kasian banget kak?? ketipunya 18jt woy, tapi calo megang tiket di awal banyak tapi ga ngotak harganya masa Cat 5 7jt sih, dyandra juga aneh masa ngasih ke calo sebanyak itu, asli kemaren di venue banyak gitu yang nangis;1,59E+18;Negatif
07/11/2022 10.22;echanie;@nctzenbase Dyandra emang top markotop, kalo TDS mereka juga yang bawa bagus dibuat QN dan seating semua, jadi ga ada tu info dorong2, jangankan dorong2an, berdiri aja langsung getok palanya;1,59E+18;Positif
07/11/2022 10.28;° s a p i ??;@nctzenbase Setuju, please dyandra aja yang bawa semua anak SM kalo konser di Indonesia, ngeliat fakta lapangan kemaren udah banyak yang bagus tinggal perbaiki masukan² fans aja biar makin mantep;1,59E+18;Positif
07/11/2022 10.46;Doy's;paling bener mah duduk semua dah, dyandra kemaren bagus padahal, mereka effort dan kreatif gitu https://t.co/QMJhYgiOXB;1,59E+18;Positif
07/11/2022 10.52;stanza.;@nctzenbase iya sih, gue lebih milih sama dyandra lagi dari pada sama yang lain. menurut gue kinerja tim nya buat the link kemaren udah cukup bagus kok. trouble ada di scan double aja ga sih? ya kalo bisa next concert juga dibuat seating semua aja kali ya?;1,59E+18;Positif
07/11/2022 10.52;indahyun;Pas day 1 kemaren kalo kata gue bukan salah dyandra, tapi emang pure penontonnya. Tapi kalo ada yang nyalahin dyandra kudunya introspeksi diri sih. Gara2 1 section yang barbar kasian sama section lain yang tertib dan kebawa2 nama promotornya;1,59E+18;Positif
07/11/2022 10.54;shal ?(?? ? ? )?;thank you SO MUCH DYANDRAA sumpah bener2 love?? mulai dari ticketing sampai hari h acara bener2 lancar gaada keluhan apapun dari aku, dan juga staf nya pada baik2 sama acaranya ter”organize” dengan baik!! next konser dyandra lagi?? YES why nott??? https://t.co/Lz5prfjUqb;1,59E+18;Positif
07/11/2022 10.57;Bukan staff SM;@nctzenbase asli dyandra tuh well serviced banget, semoga fans juga nurut juga sama stafnya next concert. ngeliat day 2 bener2 damai sentosa :')) semoga bisa kayak gitu terus setiap konser;1,59E+18;Positif
07/11/2022 11.02;Anseagapo;@nctzenbase Dyandra udah bagus gitu the link kemarin, berhenti juga karena oknum penonton yang egois aja, overall dyandra gue akuin udah bagus;1,59E+18;Positif
07/11/2022 11.03;Fay;@nctzenbase dyandra bagus bawanya kemaren, minusnya emang cuma QN buat standing aja.. kalo ada QN standing lebih baik, supaya gaada tuh yang nginep2 ambis demi barricade...;1,59E+18;Negatif
07/11/2022 11.09;Hay.olo;@oryourm__ark @walkwmark @nctzenbase Bagus sih dyandra stafnya ramah ramah semua dan minum tuh bertebaran dimana mana, staf nya ada yang keliling juga nawarin minum ?;1,59E+18;Positif
07/11/2022 11.16;?????;@nctzenbase Jujur dari pengalaman day 2 kemarin dyandra super professional staf nya baik semua dan konser nya rapih, semua ada plus minus nya dan sekarang yang terpenting nctzen nya sendiri jangan egois, dari awal harus udah diniatin nonton konser;1,59E+18;Positif
07/11/2022 11.18;??yumyum??;@nctzenbase JUJUR, dyandra cepat tanggap. kayak menurut gue dengan spend waktu kurang dari 24 jam terus konser besoknya berjalan aman itu oke banget. Masih bingung juga day 1 kenapa se kisruh itu padahal kalo diliat sepi masih bisa piknik kayaknya ditengah2 cat loh;1,59E+18;Positif
07/11/2022 11.24;Shin | pichipenguin??;@nctzenbase jujur setuju banget. dyandra so far paling bener diantara promotor konser kpop lainnya. NCT 127 fans nya bejibun apalagi selirnya jaehyun, susah gitu pasti ngaturnya. tapi keliatan mereka well prepared. good job dyandra;1,59E+18;Positif
07/11/2022 11.28;maul;@Windapr17 InsyaAllah semoga dapet, fyi dyandra keren kok mereka aku ga nyesel nonton di jakarta. Ternyata kemaren kekhawatiran palsu aja,cuma kurang di qn aja sih??;1,59E+18;Positif
07/11/2022 11.36;Sya;Di banding QN, sebenernya lebih kecewa gak ada booth merchandise sih. Tapi ya udah berlalu cuman berharap banget Dyandra kedepannya juga perhatiin MD karena membludak banget jujur yang kemarin cari Meumwonbong sampe pada kena scam.;1,59E+18;Negatif
07/11/2022 11.40;?;@nctzenbase aku puas sih sama dyandra. dari awal ngantri di luar itu rapih banget. crewnya juga ramah;1,59E+18;Positif
07/11/2022 11.42;ama;@nctzenbase Setelah kemarin nonton ilichil asli gue juga setuju kalo dyandra yang bawa dream nanti, tinggal tambahin qn aja dah, terus kalo bisa yang festival juga kasih seating aja dah biar kayak di korea gitu, jadi aman kaga ada jorok jorokan insyaallah,;1,59E+18;Positif
07/11/2022 11.47;cilorlovers;@nctzenbase Asli dyandra kemaren cakep banget;1,59E+18;Positif
07/11/2022 11.49;FoOlsforYou;@nctzenbase gue nonton lagi kalo dyandra!!! kalo mecima pikir pikir dulu;1,59E+18;Positif
07/11/2022 11.49;Li!;RT @indahyunn: Setelah the link gue ngerasa dyandra kali ini much much much better. Gue ga denger info soal ordal2an atau jelek2nya dyandra…;1,59E+18;Positif
07/11/2022 12.00;ozeri;@sogoodseuIgi dyandra skip;1,59E+18;Negatif
07/11/2022 12.07;"?; ? help";dyandra tuh gaada soundcheck benefit gitu ya;1,59E+18;Negatif
07/11/2022 12.08;vene ?;dyandra tolong lain kali barang-barang kayak gini diberesin sebelum diambilin orang sinting kayak mereka https://t.co/5kXuStmBlH;1,59E+18;Negatif
07/11/2022 12.08;pin?;@nctzenbase percuma qn kalo tetep barbar, paling bener seating gasih? dyandra tuh dah bagus menurut aku better than mecima, dibuatin photobooth gitu, dikasih minum didalem venue jadi udah better, tinggal gimana kitanya aja mau barbar atau engga:)));1,59E+18;Positif
07/11/2022 12.15;yaraa;@nctzenbase setuju, liat yang the link kemarin dyandra keren sih kalau aja ga ada yang chaos pasti rapih;1,59E+18;Positif
07/11/2022 12.21;amel;jujur iya happy gitu dyandra beda jalur sama si kuning alhamdulillah? https://t.co/Eeh8szBFyf;1,59E+18;Positif
07/11/2022 12.22;UMEY?;@nctzenbase Dyandra kurang 1 aja yang bikin kesal masalah tiket, kadang suka ghaib juga mungkin buat orang dalem. Selebihnya oke sih samoga kedepannya masalah tiket tidak terulang lagi ya;1,59E+18;Negatif
07/11/2022 12.22;?•? ? •? ? Sphynx;Yuk bisa yuk dyandra bawa TDS 2, SM Family, EXO planet 6 @DyandraGlobal kalo bisa seating semua please, agak jompo kalo standing ? https://t.co/WxHYH5z65o;1,59E+18;Positif
07/11/2022 12.39;Indahhhh (order ke wa di bio ya);RT @rubyangapakejane: @suhpremacistJ Nih juga staf nya super duper lucu dan perhatian gitu ke anak2 disection 3a. Super love staf dyandra…;1,59E+18;Positif
07/11/2022 12.41;def.;@nctzenbase SETUJU aku lihat day2 yang sukses aku its okay dyandra lagi;1,59E+18;Positif
07/11/2022 12.43;Anne;@ainavirie @unboxoxo_ @nctzenbase Moga aja ya dyandra Amin ???;1,59E+18;Positif
07/11/2022 12.43;?;@nctzenbase selain qn emang dyandra menurut gue udah mayan bagus sih;1,59E+18;Positif
07/11/2022 12.44;@vén;@nctzenbase Menurutku qn bisa dipake biar ga ada yang nginep di venue. Tapi emang setuju Dyandra rapi, solutif & selalu kasih statement. Mereka mau belajar dari kesalahan & mencoba yang terbaik buat member sekaligus fans nct. thank you Dyandra!;1,59E+18;Positif
07/11/2022 12.49;2024 fajrin jadi istri jung jaehyun;setuju, terlepas masalah day 1 semua yang dikasi dyandra udah baik banget sih, komplit juga terus staf sama security nya juga ramah-ramah???????? https://t.co/UTIxSZbYYi;1,59E+18;Positif
07/11/2022 12.54;? C6-12 Cinop had been Linked ?;RT @nanainthearea: @DyandraGlobal i always ears, bahwasanya sedih kamu ga akan sendiri karena aku bakal temenin kamu, terima kasih Dyandra…;1,59E+18;Positif
07/11/2022 12.55;bLA;IYA!!!! dyandra bener bener cepet menanggulangi semuanya. keren dyandra & team!!!? pertahankan yah ?????????? https://t.co/fOCwck61A1;1,59E+18;Positif
07/11/2022 13.01;subak;iya sih dyandra keren sebagai promotor dan aku akuin itu soalnya kapan lagi baris tapi ada tenda kayak ngantenan gitu terus selalu siap sedia air mineral mereka itu bener2 dimanapun dan pas ngonser kita minta minum bapaknya yang jaga barikade langsung dikasih dan staf2 nya baik2 bangett https://t.co/SV2FosFrsq;1,59E+18;Positif
07/11/2022 13.43;P.;@missE @jaelouzy thank you MissE udah bawain nct 127 kesini. thank you banget juga seluruh team dyandra udah berbenah banget sejak dari ExplOration. staf-stafnya juga baik-baik banget kemaren. Keep it up ya dyandra. Keep doing great and great.;1,59E+18;Positif
07/11/2022 13.47;BVoice Radio;Ratusan penggemar dikabarkan bermalam di area ICE BSD demi mendapat antrean awal pada hari kedua konser NCT 127 ? Hari Sugiono Djalil selaku perwakilan Dyandra Global mengatakan tidak memiliki wewenang untuk menindak penonton yang berada di luar area tersebut. #RoadShow https://t.co/DHO4e8SmhA;1,59E+18;Negatif
07/11/2022 14.02;Tiara;Ih masih kebayang sama konser kemarin, keren deh dyandra beserta staf nya?;1,59E+18;Positif
